id,room,temperature,created_at
41285,B,22.0,2025-05-24 08:15:00
41286,C,25.92,2025-05-24 08:15:00
41287,A,23.45,2025-05-24 08:30:00
41288,B,20.78,2025-05-24 08:30:00
41289,C,25.27,2025-05-24 08:30:00
41290,A,24.73,2025-05-24 08:45:00
41291,B,23.78,2025-05-24 08:45:00
41292,C,25.15,2025-05-24 08:45:00
41293,A,25.69,2025-05-24 09:00:00
41294,B,24.15,2025-05-24 09:00:00
41295,C,24.79,2025-05-24 09:00:00
41296,A,25.08,2025-05-24 09:15:00
41297,B,22.1,2025-05-24 09:15:00
41298,C,24.94,2025-05-24 09:15:00
41299,A,24.03,2025-05-24 09:30:00
41300,B,24.72,2025-05-24 09:30:00
41301,C,25.6,2025-05-24 09:30:00
41302,A,24.85,2025-05-24 09:45:00
41303,B,23.28,2025-05-24 09:45:00
41304,C,25.81,2025-05-24 09:45:00
41305,A,23.51,2025-05-24 10:00:00
41306,B,24.68,2025-05-24 10:00:00
41307,C,24.68,2025-05-24 10:00:00
41308,A,24.37,2025-05-24 10:15:00
41309,B,21.17,2025-05-24 10:15:00
41310,C,24.97,2025-05-24 10:15:00
41311,A,24.57,2025-05-24 10:30:00
41312,B,23.3,2025-05-24 10:30:00
41313,C,26.57,2025-05-24 10:30:00
41314,A,22.84,2025-05-24 10:45:00
41315,B,22.39,2025-05-24 10:45:00
41316,C,23.57,2025-05-24 10:45:00
41317,A,25.22,2025-05-24 11:00:00
41318,B,21.38,2025-05-24 11:00:00
41319,C,25.09,2025-05-24 11:00:00
41320,A,24.37,2025-05-24 11:15:00
41321,B,21.39,2025-05-24 11:15:00
41322,C,23.82,2025-05-24 11:15:00
41323,A,24.15,2025-05-24 11:30:00
41324,B,20.45,2025-05-24 11:30:00
41325,C,25.5,2025-05-24 11:30:00
41326,A,22.92,2025-05-24 11:45:00
41327,B,22.14,2025-05-24 11:45:00
41328,C,22.72,2025-05-24 11:45:00
41329,A,24.8,2025-05-24 12:00:00
41330,B,20.27,2025-05-24 12:00:00
41331,C,24.41,2025-05-24 12:00:00
41332,A,24.94,2025-05-24 12:15:00
41333,B,24.34,2025-05-24 12:15:00
41334,C,25.25,2025-05-24 12:15:00
41335,A,23.02,2025-05-24 12:30:00
41336,B,21.76,2025-05-24 12:30:00
41337,C,24.25,2025-05-24 12:30:00
41338,A,23.06,2025-05-24 12:45:00
41339,B,20.33,2025-05-24 12:45:00
41340,C,23.52,2025-05-24 12:45:00
41341,A,22.81,2025-05-24 13:00:00
41342,B,21.18,2025-05-24 13:00:00
41343,C,23.48,2025-05-24 13:00:00
41344,A,23.57,2025-05-24 13:15:00
41345,B,23.97,2025-05-24 13:15:00
41346,C,22.58,2025-05-24 13:15:00
41347,A,21.04,2025-05-24 13:30:00
41348,B,24.5,2025-05-24 13:30:00
41349,C,22.5,2025-05-24 13:30:00
41350,A,21.45,2025-05-24 13:45:00
41351,B,22.55,2025-05-24 13:45:00
41352,C,24.16,2025-05-24 13:45:00
41353,A,22.46,2025-05-24 14:00:00
41354,B,24.38,2025-05-24 14:00:00
41355,C,23.98,2025-05-24 14:00:00
41356,A,22.0,2025-05-24 14:15:00
41357,B,19.89,2025-05-24 14:15:00
41358,C,23.1,2025-05-24 14:15:00
41359,A,24.71,2025-05-24 14:30:00
41360,B,19.64,2025-05-24 14:30:00
41361,C,23.43,2025-05-24 14:30:00
41362,A,24.2,2025-05-24 14:45:00
41363,B,16.87,2025-05-24 14:45:00
41364,C,24.41,2025-05-24 14:45:00
41365,A,23.72,2025-05-24 15:00:00
41366,B,21.86,2025-05-24 15:00:00
41367,C,23.26,2025-05-24 15:00:00
41368,A,21.83,2025-05-24 15:15:00
41369,B,21.36,2025-05-24 15:15:00
41370,C,23.3,2025-05-24 15:15:00
41371,A,21.24,2025-05-24 15:30:00
41372,B,19.92,2025-05-24 15:30:00
41373,C,22.53,2025-05-24 15:30:00
41374,A,24.19,2025-05-24 15:45:00
41375,B,21.35,2025-05-24 15:45:00
41376,C,23.9,2025-05-24 15:45:00
41377,A,23.28,2025-05-24 16:00:00
41378,B,21.38,2025-05-24 16:00:00
41379,C,23.84,2025-05-24 16:00:00
41380,A,23.24,2025-05-24 16:15:00
41381,B,18.49,2025-05-24 16:15:00
41382,C,22.82,2025-05-24 16:15:00
41383,A,22.06,2025-05-24 16:30:00
41384,B,21.55,2025-05-24 16:30:00
41385,C,22.84,2025-05-24 16:30:00
41386,A,20.94,2025-05-24 16:45:00
41387,B,21.97,2025-05-24 16:45:00
41388,C,22.49,2025-05-24 16:45:00
41389,A,24.82,2025-05-24 17:00:00
41390,B,23.21,2025-05-24 17:00:00
41391,C,23.94,2025-05-24 17:00:00
41392,A,22.81,2025-05-24 17:15:00
41393,B,20.64,2025-05-24 17:15:00
41394,C,23.64,2025-05-24 17:15:00
41395,A,22.68,2025-05-24 17:30:00
41396,B,20.59,2025-05-24 17:30:00
41397,C,22.57,2025-05-24 17:30:00
41398,A,24.78,2025-05-24 17:45:00
41399,B,22.32,2025-05-24 17:45:00
41400,C,23.28,2025-05-24 17:45:00
41401,A,23.61,2025-05-24 18:00:00
41402,B,21.45,2025-05-24 18:00:00
41403,C,22.3,2025-05-24 18:00:00
41404,A,22.28,2025-05-24 18:15:00
41405,B,21.06,2025-05-24 18:15:00
41406,C,23.86,2025-05-24 18:15:00
41407,A,20.78,2025-05-24 18:30:00
41408,B,19.89,2025-05-24 18:30:00
41409,C,22.78,2025-05-24 18:30:00
41410,A,21.04,2025-05-24 18:45:00
41411,B,21.07,2025-05-24 18:45:00
41412,C,22.42,2025-05-24 18:45:00
41413,A,23.43,2025-05-24 19:00:00
41414,B,21.18,2025-05-24 19:00:00
41415,C,23.18,2025-05-24 19:00:00
41416,A,23.41,2025-05-24 19:15:00
41417,B,20.37,2025-05-24 19:15:00
41418,C,22.31,2025-05-24 19:15:00
41419,A,22.58,2025-05-24 19:30:00
41420,B,21.25,2025-05-24 19:30:00
41421,C,21.94,2025-05-24 19:30:00
41422,A,21.34,2025-05-24 19:45:00
41423,B,23.68,2025-05-24 19:45:00
41424,C,22.82,2025-05-24 19:45:00
41425,A,22.72,2025-05-24 20:00:00
41426,B,19.71,2025-05-24 20:00:00
41427,C,23.28,2025-05-24 20:00:00
41428,A,22.72,2025-05-24 20:15:00
41429,B,22.15,2025-05-24 20:15:00
41430,C,23.11,2025-05-24 20:15:00
41431,A,22.03,2025-05-24 20:30:00
41432,B,21.7,2025-05-24 20:30:00
41433,C,22.89,2025-05-24 20:30:00
41434,A,24.64,2025-05-24 20:45:00
41435,B,20.49,2025-05-24 20:45:00
41436,C,23.8,2025-05-24 20:45:00
41437,A,21.11,2025-05-24 21:00:00
41438,B,22.16,2025-05-24 21:00:00
41439,C,22.91,2025-05-24 21:00:00
41440,A,24.38,2025-05-24 21:15:00
41441,B,21.24,2025-05-24 21:15:00
41442,C,21.44,2025-05-24 21:15:00
41443,A,20.7,2025-05-24 21:30:00
41444,B,20.94,2025-05-24 21:30:00
41445,C,23.27,2025-05-24 21:30:00
41446,A,22.9,2025-05-24 21:45:00
41447,B,19.6,2025-05-24 21:45:00
41448,C,22.95,2025-05-24 21:45:00
41449,A,25.16,2025-05-24 22:00:00
41450,B,20.39,2025-05-24 22:00:00
41451,C,23.97,2025-05-24 22:00:00
41452,A,23.59,2025-05-24 22:15:00
41453,B,21.84,2025-05-24 22:15:00
41454,C,23.23,2025-05-24 22:15:00
41455,A,23.76,2025-05-24 22:30:00
41456,B,20.44,2025-05-24 22:30:00
41457,C,23.05,2025-05-24 22:30:00
41458,A,21.98,2025-05-24 22:45:00
41459,B,22.8,2025-05-24 22:45:00
41460,C,22.9,2025-05-24 22:45:00
41461,A,23.56,2025-05-24 23:00:00
41462,B,22.5,2025-05-24 23:00:00
41463,C,22.5,2025-05-24 23:00:00
41464,A,22.73,2025-05-24 23:15:00
41465,B,19.61,2025-05-24 23:15:00
41466,C,23.6,2025-05-24 23:15:00
41467,A,24.2,2025-05-24 23:30:00
41468,B,23.04,2025-05-24 23:30:00
41469,C,23.61,2025-05-24 23:30:00
41470,A,21.23,2025-05-24 23:45:00
41471,B,21.23,2025-05-24 23:45:00
41472,C,23.46,2025-05-24 23:45:00
41473,A,22.15,2025-05-25 00:00:00
41474,B,23.25,2025-05-25 00:00:00
41475,C,24.41,2025-05-25 00:00:00
41476,A,22.43,2025-05-25 00:15:00
41477,B,23.75,2025-05-25 00:15:00
41478,C,24.01,2025-05-25 00:15:00
41479,A,23.08,2025-05-25 00:30:00
41480,B,22.4,2025-05-25 00:30:00
41481,C,24.23,2025-05-25 00:30:00
41482,A,21.96,2025-05-25 00:45:00
41483,B,21.41,2025-05-25 00:45:00
41484,C,25.5,2025-05-25 00:45:00
41485,A,22.38,2025-05-25 01:00:00
41486,B,22.29,2025-05-25 01:00:00
41487,C,23.54,2025-05-25 01:00:00
41488,A,22.69,2025-05-25 01:15:00
41489,B,23.24,2025-05-25 01:15:00
41490,C,25.0,2025-05-25 01:15:00
41491,A,24.16,2025-05-25 01:30:00
41492,B,20.61,2025-05-25 01:30:00
41493,C,23.99,2025-05-25 01:30:00
41494,A,23.89,2025-05-25 01:45:00
41495,B,21.56,2025-05-25 01:45:00
41496,C,24.05,2025-05-25 01:45:00
41497,A,26.34,2025-05-25 02:00:00
41498,B,23.18,2025-05-25 02:00:00
41499,C,23.3,2025-05-25 02:00:00
41500,A,23.86,2025-05-25 02:15:00
41501,B,22.5,2025-05-25 02:15:00
41502,C,24.31,2025-05-25 02:15:00
41503,A,22.88,2025-05-25 02:30:00
41504,B,24.34,2025-05-25 02:30:00
41505,C,24.57,2025-05-25 02:30:00
41506,A,23.37,2025-05-25 02:45:00
41507,B,21.9,2025-05-25 02:45:00
41508,C,25.83,2025-05-25 02:45:00
41509,A,24.07,2025-05-25 03:00:00
41510,B,23.33,2025-05-25 03:00:00
41511,C,24.75,2025-05-25 03:00:00
41512,A,24.84,2025-05-25 03:15:00
41513,B,21.86,2025-05-25 03:15:00
41514,C,23.28,2025-05-25 03:15:00
41515,A,25.67,2025-05-25 03:30:00
41516,B,23.57,2025-05-25 03:30:00
41517,C,25.46,2025-05-25 03:30:00
41518,A,25.82,2025-05-25 03:45:00
41519,B,23.78,2025-05-25 03:45:00
41520,C,25.81,2025-05-25 03:45:00
41521,A,23.91,2025-05-25 04:00:00
41522,B,26.36,2025-05-25 04:00:00
41523,C,25.41,2025-05-25 04:00:00
41524,A,25.4,2025-05-25 04:15:00
41525,B,22.73,2025-05-25 04:15:00
41526,C,24.97,2025-05-25 04:15:00
41527,A,23.7,2025-05-25 04:30:00
41528,B,21.39,2025-05-25 04:30:00
41529,C,25.9,2025-05-25 04:30:00
41530,A,24.82,2025-05-25 04:45:00
41531,B,22.56,2025-05-25 04:45:00
41532,C,23.96,2025-05-25 04:45:00
41533,A,22.0,2025-05-25 05:00:00
41534,B,21.08,2025-05-25 05:00:00
41535,C,25.61,2025-05-25 05:00:00
41536,A,23.23,2025-05-25 05:15:00
41537,B,22.79,2025-05-25 05:15:00
41538,C,25.09,2025-05-25 05:15:00
41539,A,26.25,2025-05-25 05:30:00
41540,B,22.07,2025-05-25 05:30:00
41541,C,24.95,2025-05-25 05:30:00
41542,A,24.17,2025-05-25 05:45:00
41543,B,20.8,2025-05-25 05:45:00
41544,C,23.83,2025-05-25 05:45:00
41545,A,24.36,2025-05-25 06:00:00
41546,B,23.54,2025-05-25 06:00:00
41547,C,24.95,2025-05-25 06:00:00
41548,A,22.36,2025-05-25 06:15:00
41549,B,22.65,2025-05-25 06:15:00
41550,C,24.11,2025-05-25 06:15:00
41551,A,24.12,2025-05-25 06:30:00
41552,B,21.36,2025-05-25 06:30:00
41553,C,24.89,2025-05-25 06:30:00
41554,A,24.97,2025-05-25 06:45:00
41555,B,22.36,2025-05-25 06:45:00
41556,C,24.45,2025-05-25 06:45:00
41557,A,25.24,2025-05-25 07:00:00
41558,B,24.0,2025-05-25 07:00:00
41559,C,25.24,2025-05-25 07:00:00
41560,A,24.78,2025-05-25 07:15:00
41561,B,23.8,2025-05-25 07:15:00
41562,C,25.88,2025-05-25 07:15:00
41563,A,26.05,2025-05-25 07:30:00
41564,B,23.79,2025-05-25 07:30:00
41565,C,25.48,2025-05-25 07:30:00
41566,A,24.19,2025-05-25 07:45:00
41567,B,23.26,2025-05-25 07:45:00
41568,C,25.19,2025-05-25 07:45:00
41569,A,24.63,2025-05-25 08:00:00
41570,B,23.85,2025-05-25 08:00:00
41571,C,24.52,2025-05-25 08:00:00
41572,A,22.33,2025-05-25 08:15:00
41573,B,21.9,2025-05-25 08:15:00
41574,C,25.09,2025-05-25 08:15:00
41575,A,24.27,2025-05-25 08:30:00
41576,B,22.9,2025-05-25 08:30:00
41577,C,25.63,2025-05-25 08:30:00
41578,A,24.41,2025-05-25 08:45:00
41579,B,25.1,2025-05-25 08:45:00
41580,C,24.34,2025-05-25 08:45:00
41581,A,24.99,2025-05-25 09:00:00
41582,B,23.84,2025-05-25 09:00:00
41583,C,24.61,2025-05-25 09:00:00
41584,A,27.4,2025-05-25 09:15:00
41585,B,21.12,2025-05-25 09:15:00
41586,C,25.01,2025-05-25 09:15:00
41587,A,25.75,2025-05-25 09:30:00
41588,B,23.69,2025-05-25 09:30:00
41589,C,24.72,2025-05-25 09:30:00
41590,A,24.67,2025-05-25 09:45:00
41591,B,22.14,2025-05-25 09:45:00
41592,C,25.83,2025-05-25 09:45:00
41593,A,23.7,2025-05-25 10:00:00
41594,B,22.08,2025-05-25 10:00:00
41595,C,24.9,2025-05-25 10:00:00
41596,A,22.78,2025-05-25 10:15:00
41597,B,22.89,2025-05-25 10:15:00
41598,C,23.96,2025-05-25 10:15:00
41599,A,23.22,2025-05-25 10:30:00
41600,B,23.29,2025-05-25 10:30:00
41601,C,24.9,2025-05-25 10:30:00
41602,A,22.34,2025-05-25 10:45:00
41603,B,24.77,2025-05-25 10:45:00
41604,C,23.3,2025-05-25 10:45:00
41605,A,22.21,2025-05-25 11:00:00
41606,B,23.35,2025-05-25 11:00:00
41607,C,25.23,2025-05-25 11:00:00
41608,A,22.17,2025-05-25 11:15:00
41609,B,26.92,2025-05-25 11:15:00
41610,C,24.36,2025-05-25 11:15:00
41611,A,23.15,2025-05-25 11:30:00
41612,B,24.73,2025-05-25 11:30:00
41613,C,23.71,2025-05-25 11:30:00
41614,A,23.94,2025-05-25 11:45:00
41615,B,21.98,2025-05-25 11:45:00
41616,C,24.62,2025-05-25 11:45:00
41617,A,23.52,2025-05-25 12:00:00
41618,B,21.3,2025-05-25 12:00:00
41619,C,23.57,2025-05-25 12:00:00
41620,A,22.7,2025-05-25 12:15:00
41621,B,22.11,2025-05-25 12:15:00
41622,C,22.64,2025-05-25 12:15:00
41623,A,21.81,2025-05-25 12:30:00
41624,B,21.51,2025-05-25 12:30:00
41625,C,23.44,2025-05-25 12:30:00
41626,A,25.59,2025-05-25 12:45:00
41627,B,21.22,2025-05-25 12:45:00
41628,C,24.75,2025-05-25 12:45:00
41629,A,22.52,2025-05-25 13:00:00
41630,B,21.62,2025-05-25 13:00:00
41631,C,23.78,2025-05-25 13:00:00
41632,A,21.62,2025-05-25 13:15:00
41633,B,18.5,2025-05-25 13:15:00
41634,C,22.96,2025-05-25 13:15:00
41635,A,22.83,2025-05-25 13:30:00
41636,B,19.55,2025-05-25 13:30:00
41637,C,23.7,2025-05-25 13:30:00
41638,A,23.29,2025-05-25 13:45:00
41639,B,23.26,2025-05-25 13:45:00
41640,C,24.82,2025-05-25 13:45:00
41641,A,22.07,2025-05-25 14:00:00
41642,B,21.7,2025-05-25 14:00:00
41643,C,22.71,2025-05-25 14:00:00
41644,A,22.59,2025-05-25 14:15:00
41645,B,21.42,2025-05-25 14:15:00
41646,C,22.05,2025-05-25 14:15:00
41647,A,24.44,2025-05-25 14:30:00
41648,B,22.68,2025-05-25 14:30:00
41649,C,23.63,2025-05-25 14:30:00
41650,A,23.18,2025-05-25 14:45:00
41651,B,20.72,2025-05-25 14:45:00
41652,C,24.22,2025-05-25 14:45:00
41653,A,21.61,2025-05-25 15:00:00
41654,B,20.92,2025-05-25 15:00:00
41655,C,22.97,2025-05-25 15:00:00
41656,A,23.47,2025-05-25 15:15:00
41657,B,19.66,2025-05-25 15:15:00
41658,C,22.86,2025-05-25 15:15:00
41659,A,21.95,2025-05-25 15:30:00
41660,B,21.06,2025-05-25 15:30:00
41661,C,22.69,2025-05-25 15:30:00
41662,A,21.99,2025-05-25 15:45:00
41663,B,19.25,2025-05-25 15:45:00
41664,C,23.19,2025-05-25 15:45:00
41665,A,24.22,2025-05-25 16:00:00
41666,B,19.2,2025-05-25 16:00:00
41667,C,22.04,2025-05-25 16:00:00
41668,A,23.77,2025-05-25 16:15:00
41669,B,19.22,2025-05-25 16:15:00
41670,C,22.05,2025-05-25 16:15:00
41671,A,18.99,2025-05-25 16:30:00
41672,B,20.09,2025-05-25 16:30:00
41673,C,24.12,2025-05-25 16:30:00
41674,A,22.68,2025-05-25 16:45:00
41675,B,20.28,2025-05-25 16:45:00
41676,C,21.41,2025-05-25 16:45:00
41677,A,22.78,2025-05-25 17:00:00
41678,B,21.69,2025-05-25 17:00:00
41679,C,23.34,2025-05-25 17:00:00
41680,A,21.4,2025-05-25 17:15:00
41681,B,22.45,2025-05-25 17:15:00
41682,C,23.32,2025-05-25 17:15:00
41683,A,20.81,2025-05-25 17:30:00
41684,B,21.04,2025-05-25 17:30:00
41685,C,23.1,2025-05-25 17:30:00
41686,A,21.59,2025-05-25 17:45:00
41687,B,22.02,2025-05-25 17:45:00
41688,C,22.87,2025-05-25 17:45:00
41689,A,24.33,2025-05-25 18:00:00
41690,B,21.17,2025-05-25 18:00:00
41691,C,24.54,2025-05-25 18:00:00
41692,A,24.46,2025-05-25 18:15:00
41693,B,21.08,2025-05-25 18:15:00
41694,C,21.43,2025-05-25 18:15:00
41695,A,23.34,2025-05-25 18:30:00
41696,B,23.0,2025-05-25 18:30:00
41697,C,22.99,2025-05-25 18:30:00
41698,A,22.4,2025-05-25 18:45:00
41699,B,23.24,2025-05-25 18:45:00
41700,C,23.61,2025-05-25 18:45:00
41701,A,22.5,2025-05-25 19:00:00
41702,B,22.5,2025-05-25 19:00:00
41703,C,22.23,2025-05-25 19:00:00
41704,A,20.09,2025-05-25 19:15:00
41705,B,21.43,2025-05-25 19:15:00
41706,C,22.96,2025-05-25 19:15:00
41707,A,21.31,2025-05-25 19:30:00
41708,B,18.18,2025-05-25 19:30:00
41709,C,21.95,2025-05-25 19:30:00
41710,A,24.21,2025-05-25 19:45:00
41711,B,21.56,2025-05-25 19:45:00
41712,C,23.09,2025-05-25 19:45:00
41713,A,22.83,2025-05-25 20:00:00
41714,B,18.79,2025-05-25 20:00:00
41715,C,24.76,2025-05-25 20:00:00
41716,A,24.54,2025-05-25 20:15:00
41717,B,24.28,2025-05-25 20:15:00
41718,C,23.25,2025-05-25 20:15:00
41719,A,21.75,2025-05-25 20:30:00
41720,B,21.97,2025-05-25 20:30:00
41721,C,23.47,2025-05-25 20:30:00
41722,A,23.3,2025-05-25 20:45:00
41723,B,22.6,2025-05-25 20:45:00
41724,C,23.46,2025-05-25 20:45:00
41725,A,19.96,2025-05-25 21:00:00
41726,B,19.95,2025-05-25 21:00:00
41727,C,22.97,2025-05-25 21:00:00
41728,A,21.72,2025-05-25 21:15:00
41729,B,22.02,2025-05-25 21:15:00
41730,C,23.95,2025-05-25 21:15:00
41731,A,21.61,2025-05-25 21:30:00
41732,B,25.41,2025-05-25 21:30:00
41733,C,22.63,2025-05-25 21:30:00
41734,A,22.7,2025-05-25 21:45:00
41735,B,20.39,2025-05-25 21:45:00
41736,C,22.96,2025-05-25 21:45:00
41737,A,20.42,2025-05-25 22:00:00
41738,B,20.26,2025-05-25 22:00:00
41739,C,22.98,2025-05-25 22:00:00
41740,A,23.61,2025-05-25 22:15:00
41741,B,22.6,2025-05-25 22:15:00
41742,C,23.66,2025-05-25 22:15:00
41743,A,23.8,2025-05-25 22:30:00
41744,B,20.79,2025-05-25 22:30:00
41745,C,23.82,2025-05-25 22:30:00
41746,A,23.3,2025-05-25 22:45:00
41747,B,18.32,2025-05-25 22:45:00
41748,C,24.51,2025-05-25 22:45:00
41749,A,22.32,2025-05-25 23:00:00
41750,B,20.86,2025-05-25 23:00:00
41751,C,24.46,2025-05-25 23:00:00
41752,A,24.96,2025-05-25 23:15:00
41753,B,21.23,2025-05-25 23:15:00
41754,C,23.08,2025-05-25 23:15:00
41755,A,23.41,2025-05-25 23:30:00
41756,B,19.92,2025-05-25 23:30:00
41757,C,23.9,2025-05-25 23:30:00
41758,A,23.42,2025-05-25 23:45:00
41759,B,23.52,2025-05-25 23:45:00
41760,C,23.6,2025-05-25 23:45:00
41761,A,23.78,2025-05-26 00:00:00
41762,B,24.12,2025-05-26 00:00:00
41763,C,24.24,2025-05-26 00:00:00
41764,A,23.76,2025-05-26 00:15:00
41765,B,22.0,2025-05-26 00:15:00
41766,C,23.69,2025-05-26 00:15:00
41767,A,23.69,2025-05-26 00:30:00
41768,B,24.3,2025-05-26 00:30:00
41769,C,24.9,2025-05-26 00:30:00
41770,A,20.49,2025-05-26 00:45:00
41771,B,21.83,2025-05-26 00:45:00
41772,C,23.47,2025-05-26 00:45:00
41773,A,23.16,2025-05-26 01:00:00
41774,B,19.24,2025-05-26 01:00:00
41775,C,24.59,2025-05-26 01:00:00
41776,A,24.03,2025-05-26 01:15:00
41777,B,20.41,2025-05-26 01:15:00
41778,C,25.79,2025-05-26 01:15:00
41779,A,24.55,2025-05-26 01:30:00
41780,B,18.78,2025-05-26 01:30:00
41781,C,25.13,2025-05-26 01:30:00
41782,A,24.61,2025-05-26 01:45:00
41783,B,24.71,2025-05-26 01:45:00
41784,C,24.95,2025-05-26 01:45:00
41785,A,23.95,2025-05-26 02:00:00
41786,B,22.04,2025-05-26 02:00:00
41787,C,24.05,2025-05-26 02:00:00
41788,A,21.99,2025-05-26 02:15:00
41789,B,20.3,2025-05-26 02:15:00
41790,C,24.43,2025-05-26 02:15:00
41791,A,22.68,2025-05-26 02:30:00
41792,B,25.45,2025-05-26 02:30:00
41793,C,24.39,2025-05-26 02:30:00
41794,A,25.53,2025-05-26 02:45:00
41795,B,22.32,2025-05-26 02:45:00
41796,C,24.77,2025-05-26 02:45:00
41797,A,23.45,2025-05-26 03:00:00
41798,B,21.32,2025-05-26 03:00:00
41799,C,24.55,2025-05-26 03:00:00
41800,A,23.11,2025-05-26 03:15:00
41801,B,20.7,2025-05-26 03:15:00
41802,C,25.26,2025-05-26 03:15:00
41803,A,24.27,2025-05-26 03:30:00
41804,B,22.48,2025-05-26 03:30:00
41805,C,24.38,2025-05-26 03:30:00
41806,A,24.65,2025-05-26 03:45:00
41807,B,22.13,2025-05-26 03:45:00
41808,C,24.82,2025-05-26 03:45:00
41809,A,20.92,2025-05-26 04:00:00
41810,B,24.27,2025-05-26 04:00:00
41811,C,24.37,2025-05-26 04:00:00
41812,A,24.72,2025-05-26 04:15:00
41813,B,24.0,2025-05-26 04:15:00
41814,C,24.05,2025-05-26 04:15:00
41815,A,23.64,2025-05-26 04:30:00
41816,B,25.59,2025-05-26 04:30:00
41817,C,26.25,2025-05-26 04:30:00
41818,A,22.19,2025-05-26 04:45:00
41819,B,22.76,2025-05-26 04:45:00
41820,C,23.6,2025-05-26 04:45:00
41821,A,24.17,2025-05-26 05:00:00
41822,B,24.71,2025-05-26 05:00:00
41823,C,25.04,2025-05-26 05:00:00
41824,A,23.69,2025-05-26 05:15:00
41825,B,22.01,2025-05-26 05:15:00
41826,C,24.49,2025-05-26 05:15:00
41827,A,23.61,2025-05-26 05:30:00
41828,B,22.12,2025-05-26 05:30:00
41829,C,26.03,2025-05-26 05:30:00
41830,A,23.42,2025-05-26 05:45:00
41831,B,22.18,2025-05-26 05:45:00
41832,C,24.67,2025-05-26 05:45:00
41833,A,24.68,2025-05-26 06:00:00
41834,B,23.83,2025-05-26 06:00:00
41835,C,24.42,2025-05-26 06:00:00
41836,A,26.14,2025-05-26 06:15:00
41837,B,21.95,2025-05-26 06:15:00
41838,C,23.83,2025-05-26 06:15:00
41839,A,24.55,2025-05-26 06:30:00
41840,B,23.02,2025-05-26 06:30:00
41841,C,24.47,2025-05-26 06:30:00
41842,A,23.96,2025-05-26 06:45:00
41843,B,20.88,2025-05-26 06:45:00
41844,C,27.15,2025-05-26 06:45:00
41845,A,26.26,2025-05-26 07:00:00
41846,B,21.91,2025-05-26 07:00:00
41847,C,24.31,2025-05-26 07:00:00
41848,A,24.13,2025-05-26 07:15:00
41849,B,23.14,2025-05-26 07:15:00
41850,C,25.66,2025-05-26 07:15:00
41851,A,24.45,2025-05-26 07:30:00
41852,B,23.3,2025-05-26 07:30:00
41853,C,24.5,2025-05-26 07:30:00
41854,A,25.44,2025-05-26 07:45:00
41855,B,20.51,2025-05-26 07:45:00
41856,C,23.48,2025-05-26 07:45:00
41857,A,23.96,2025-05-26 08:00:00
41858,B,20.47,2025-05-26 08:00:00
41859,C,24.11,2025-05-26 08:00:00
41860,A,23.92,2025-05-26 08:15:00
41861,B,22.91,2025-05-26 08:15:00
41862,C,25.37,2025-05-26 08:15:00
41863,A,26.48,2025-05-26 08:30:00
41864,B,20.21,2025-05-26 08:30:00
41865,C,25.27,2025-05-26 08:30:00
41866,A,23.25,2025-05-26 08:45:00
41867,B,22.75,2025-05-26 08:45:00
41868,C,23.88,2025-05-26 08:45:00
41869,A,24.74,2025-05-26 09:00:00
41870,B,21.83,2025-05-26 09:00:00
41871,C,24.85,2025-05-26 09:00:00
41872,A,25.33,2025-05-26 09:15:00
41873,B,21.27,2025-05-26 09:15:00
41874,C,24.18,2025-05-26 09:15:00
41875,A,24.13,2025-05-26 09:30:00
41876,B,21.38,2025-05-26 09:30:00
41877,C,25.86,2025-05-26 09:30:00
41878,A,25.15,2025-05-26 09:45:00
41879,B,20.39,2025-05-26 09:45:00
41880,C,25.27,2025-05-26 09:45:00
41881,A,23.8,2025-05-26 10:00:00
41882,B,21.95,2025-05-26 10:00:00
41883,C,23.89,2025-05-26 10:00:00
41884,A,24.77,2025-05-26 10:15:00
41885,B,20.46,2025-05-26 10:15:00
41886,C,23.06,2025-05-26 10:15:00
41887,A,24.57,2025-05-26 10:30:00
41888,B,22.09,2025-05-26 10:30:00
41889,C,23.6,2025-05-26 10:30:00
41890,A,25.33,2025-05-26 10:45:00
41891,B,23.95,2025-05-26 10:45:00
41892,C,24.44,2025-05-26 10:45:00
41893,A,23.19,2025-05-26 11:00:00
41894,B,23.38,2025-05-26 11:00:00
41895,C,23.25,2025-05-26 11:00:00
41896,A,25.14,2025-05-26 11:15:00
41897,B,23.27,2025-05-26 11:15:00
41898,C,24.14,2025-05-26 11:15:00
41899,A,23.05,2025-05-26 11:30:00
41900,B,22.32,2025-05-26 11:30:00
41901,C,23.86,2025-05-26 11:30:00
41902,A,22.58,2025-05-26 11:45:00
41903,B,22.79,2025-05-26 11:45:00
41904,C,22.91,2025-05-26 11:45:00
41905,A,23.22,2025-05-26 12:00:00
41906,B,22.42,2025-05-26 12:00:00
41907,C,23.36,2025-05-26 12:00:00
41908,A,25.02,2025-05-26 12:15:00
41909,B,19.9,2025-05-26 12:15:00
41910,C,23.33,2025-05-26 12:15:00
41911,A,22.13,2025-05-26 12:30:00
41912,B,20.14,2025-05-26 12:30:00
41913,C,23.07,2025-05-26 12:30:00
41914,A,25.55,2025-05-26 12:45:00
41915,B,20.33,2025-05-26 12:45:00
41916,C,25.38,2025-05-26 12:45:00
41917,A,24.17,2025-05-26 13:00:00
41918,B,21.71,2025-05-26 13:00:00
41919,C,24.47,2025-05-26 13:00:00
